dias_reais,dias_estimados_antigo,dias_previstos_ia
12,19,11.57172760273628
5,18,8.273109684754411
9,18,4.098326619970311
13,29,15.30874357744933
14,27,12.661263274915417
15,30,17.36347676960453
9,28,11.359187146332287
24,21,19.586943970482526
13,23,13.093260785432792
15,31,17.85007152915183
1,13,3.571947780069826
2,15,7.92750099246739
14,27,16.857426027332966
33,28,13.209823379571642
26,25,14.709629081268691
12,18,10.63034027825487
20,22,12.048381150372148
15,24,14.295016976396818
2,12,3.493943813988255
8,20,12.168672680781054
11,34,10.923170326934445
18,47,20.862428185704456
7,26,14.949635255907657
2,9,2.9415917248654044
23,27,19.709439216199968
21,27,12.932020585190653
19,30,19.694831372269213
9,22,10.359540341634363
20,19,16.480826837831692
20,22,15.58318892355618
9,20,8.99944424307127
7,19,9.067177923990927
3,9,5.949821428571429
21,53,13.648436694490801
9,29,12.51642709937721
6,19,7.952002002308058
17,28,15.545475480086841
15,27,16.564806293555776
5,22,10.101564931570687
4,13,3.8068311041467586
12,25,13.562034705566921
7,35,8.691537393088186
7,21,10.554961773644637
4,17,5.052621336860607
1,9,3.027813349662033
6,25,5.329650903096507
6,20,5.206487645543625
19,32,20.15441820244778
1,7,4.759215751287942
13,28,15.805655777501329
10,19,10.348086863675428
12,12,12.313131799278416
21,23,15.798787780563286
15,23,14.421244192129109
10,18,8.75722067615334
2,7,4.254917503791722
2,7,4.049364576785049
8,23,8.421034768664256
13,16,14.76306297119248
21,17,15.569775606909387
3,19,9.259960487842791
23,31,19.32262329378242
9,24,13.527349296915029
18,28,15.535426434067183
10,25,11.833964952465974
4,27,6.987158878934241
42,24,20.204754065139547
5,15,12.831855520498134
8,16,10.501893050797092
3,10,5.7925467665340795
10,16,9.896916792992874
23,33,20.98165709620371
26,24,18.238794064996068
20,23,16.271864792741013
7,22,9.75327118800572
27,27,12.682221398190425
10,9,7.9321892748372305
9,23,8.81202565879295
13,24,13.495676438649719
19,29,17.315465883099687
7,25,10.448802857709984
8,21,7.9326357065793855
19,38,18.631272720591248
5,8,3.687430928562809
4,15,4.557470877867092
32,32,26.317261554129363
12,29,13.182219805699827
9,23,9.167254616564135
9,22,13.976739949408415
27,63,19.522921589783923
7,19,7.253058871117897
5,17,8.303385829286313
2,14,4.949857553214428
9,22,12.625686024670255
8,23,11.48113368456232
51,26,34.36738606838692
11,23,13.055847519823665
4,18,10.629220286295507
36,20,18.779526038618123
5,19,7.814908446878527
12,19,12.92265304224232
13,23,11.987232579509758
16,30,18.141274591403555
2,14,3.372179188289723
14,25,13.101940525562553
4,11,4.756295165274015
3,11,4.571396836275408
7,21,12.361529395560508
9,23,9.562290165189516
7,28,11.29960589785118
21,20,16.575711972281404
9,33,11.674731436437913
18,23,14.177288840177482
29,18,19.963220203631746
7,12,7.394804690238028
17,23,9.666397144276532
14,34,15.669432130251565
9,19,8.962645295302734
27,42,26.883720182713077
20,28,19.074023435532762
13,21,12.540386582419455
2,14,4.569327855196234
14,19,13.921170107470607
6,7,9.261989583025832
21,33,18.832307624485143
7,20,8.369022399384113
11,20,11.805916023378778
9,13,6.2172273601158645
8,28,11.09737761944369
22,20,15.33453033160372
13,25,12.578766062050088
14,23,14.21152737010192
8,35,10.631679822128179
15,18,12.18256547477356
17,24,22.57802242926156
7,21,11.562526055519502
2,16,4.861397826610438
15,28,15.27218338521754
6,19,6.164411576921085
21,26,19.323012543014638
3,40,7.77671461046398
8,18,7.986666666666666
3,23,3.8315598099916626
8,25,10.763410361562618
8,24,9.60701043733951
36,28,25.972092122673594
15,20,10.611417574819884
4,23,7.232916116370262
24,32,20.300353671575056
16,26,12.02811048912595
8,21,11.168369532417428
21,16,15.290698322894553
13,27,16.811490256687833
7,21,11.873498864608466
27,23,13.24436281160224
11,21,14.114024652844714
8,6,6.350648695677349
12,20,10.542288271820063
12,37,16.75924666678778
14,15,11.343267752024918
8,33,13.724137717303554
9,36,11.466175257155294
5,24,9.562293186574323
7,38,11.422040157000529
2,4,3.1337282668574824
16,16,11.23891036404256
4,30,6.908102785545928
6,34,11.792671316753308
7,21,11.602531909880256
10,23,8.469543111567974
9,17,8.330386694635745
2,11,3.977200807237929
8,26,9.650454020336833
11,20,11.395721486824971
30,22,14.182679390539263
26,37,22.721137896687264
12,29,11.91914135034167
8,17,13.615183057648288
23,30,17.69112403166715
3,22,7.5375090120758275
14,20,11.296131212083239
7,25,10.173358460860959
1,12,3.247027727248287
13,13,10.147107853910795
19,19,15.50283069911601
14,33,10.818980264813739
7,23,9.236453827995343
9,22,12.53451747739804
9,29,12.113705037109547
10,13,9.103804571387691
12,27,12.316269032474233
4,6,5.829352060757841
6,16,7.019458835640933
2,3,2.8356575018501458
2,36,10.988160340475156
14,28,14.486919786373402
18,16,12.149728597719186
5,4,4.477667897857822
12,23,15.304148194235031
12,25,14.971213053011425
11,26,13.210842529865934
6,14,5.058919184377328
38,23,23.96808993860626
21,34,18.344198963500602
10,27,15.631619706054375
6,12,8.442992899705596
7,15,14.336551860390603
21,22,16.167511122472444
6,13,8.661762886647471
15,45,12.683477932284488
6,13,5.70545754424717
14,21,12.151254455755788
6,15,5.429805360038021
3,15,9.234588593578838
11,27,10.463665651613734
31,32,24.054133560395993
3,17,4.65545133095568
12,21,13.436388789004484
12,29,10.96
9,20,8.580345411650299
12,21,14.398638273882966
13,36,15.464074110602194
14,20,13.84893461173207
8,20,9.013621391292725
7,21,6.837613295876263
17,26,13.567655237318522
5,20,7.957218925198846
10,16,13.745641009585686
20,15,11.771501242570034
9,20,12.865050575926187
4,22,10.023064636770826
6,19,9.410709133485131
8,19,11.503607479788224
9,20,9.208286165497784
3,4,3.834011016471658
7,9,8.632452760872873
3,16,6.545528071425664
15,16,16.546522727272727
22,45,19.021538118201608
4,21,8.756597217299623
10,35,11.837004755131945
16,27,13.752081573331848
13,25,21.465045409238325
10,21,10.50989165241952
6,19,7.438717777224152
20,25,12.453310339588338
20,32,15.422509613885982
6,22,10.233223844841575
13,20,12.306488804117674
13,33,15.502355084516456
4,9,4.999121992467637
17,23,12.120648604349162
4,23,6.775712243035442
7,17,8.544236593225639
6,35,7.4506340087537986
21,23,14.920317753270746
5,11,5.203534193471395
17,30,13.841119618952519
16,27,17.334444577612214
9,24,6.161716668715196
6,13,8.547919095161035
23,32,19.62351851667779
7,20,10.225930374713203
17,28,16.120483132206026
6,18,4.513392790067397
10,31,9.716503736630148
7,33,14.01242782523621
28,20,12.954351188878258
20,20,17.84889561539253
11,26,11.245760640349474
9,24,11.803255365036145
13,33,14.086506424806352
10,27,15.661636335343676
5,16,7.123452560322167
2,9,3.5256884673047892
5,15,5.386609655329454
17,32,17.46369714670064
15,32,13.585809437828347
7,12,6.613091825422236
3,11,6.265622895020289
9,17,9.041959416676566
12,28,15.165760065050053
8,33,18.9793361279028
5,14,5.219173255504847
9,24,11.947897246140844
9,21,9.395452279582573
9,24,11.836029455010568
11,26,13.285941457370075
16,33,14.710054779007494
14,44,13.073344049646296
3,14,7.183490193723771
6,24,13.40251869884028
5,15,4.898609315749187
2,15,7.0441218676691895
20,26,17.961884129267215
4,18,4.535204198579199
14,14,4.277582622773714
14,28,14.727909893650592
8,21,10.637194632071855
9,29,10.986841566301287
20,23,14.440636761466232
27,46,20.81592881509453
5,40,10.148133277064531
25,52,26.154574600912955
8,29,12.156998511496056
20,35,19.42070033602531
14,24,18.109953091616426
28,35,19.508693980874014
3,18,4.846068185405257
2,5,4.995813596565085
5,29,10.63560604078872
3,16,4.288376547586481
39,27,28.7610570097507
2,18,2.549898119098225
4,20,4.964054666120939
8,33,11.260664785828622
19,26,14.911421845574386
4,5,4.214387271931788
13,39,17.70809602354783
15,13,8.413357020844977
8,28,11.36337270274492
13,26,17.10025275931436
9,19,9.884244361044543
18,34,15.962688394815364
15,18,13.723666256381525
7,23,11.546449924887035
10,35,9.908531312271045
13,31,12.941665778590115
5,13,9.776353071484182
6,16,7.400806328851547
3,16,4.016011895922716
1,16,2.961128833123011
22,21,10.939881381638536
2,17,6.4290997840658966
16,34,18.689450965232364
13,35,13.423808849153795
13,29,12.71490914298748
5,23,10.648335040714008
6,19,11.167548931579853
13,19,11.959762572360464
23,31,14.574448625356784
6,31,7.411129038446947
8,21,8.34040446861672
9,17,7.566235389483108
44,33,34.8387967570826
25,22,17.88466082043175
4,15,4.160087429562135
18,17,13.291477874339757
4,11,4.580535911104607
22,28,17.506191414019156
6,12,4.716418243369344
8,18,9.269301496437386
4,16,9.52394850809237
44,21,14.257014658338425
7,17,7.762497998829804
20,25,16.13001560974634
8,30,7.839827507533033
20,33,15.921160418812196
13,40,13.707800956580556
9,22,12.065044385827052
14,15,8.500602439938591
5,12,5.537234561079632
2,11,4.968521940635015
22,22,14.423103825300009
4,8,5.286570920551454
7,19,6.563516017704306
11,23,11.874209048236798
10,24,11.122664660136204
5,26,10.708662602543678
4,28,7.805065767681158
18,40,14.59129201583856
18,26,16.905133333333332
7,21,8.888521283025888
15,18,11.710268536379054
10,32,12.353320196856778
5,19,5.221267329577346
28,21,23.209505590847254
17,32,15.37863064428884
16,17,13.502253008497819
11,22,9.615860459095066
5,15,5.053630902228289
14,24,15.322955852898751
10,26,12.789324200680783
9,36,12.796771535782618
25,31,29.165266587018518
7,22,8.312572906764723
22,39,20.142647111988545
22,35,20.482199978687277
21,31,18.34793658802651
22,44,27.917787721735767
10,21,14.104490224505742
5,23,10.06548990348356
18,20,15.107056087872206
6,19,7.904820358734834
20,36,17.974391412307686
3,12,4.8753472189717755
9,21,10.257836532330156
4,20,7.341069841269839
5,20,6.079644196282236
11,29,12.846997431841814
12,24,10.189579558191701
4,18,7.746923997890915
27,50,19.546040252887586
11,29,10.416609445423102
13,32,14.868603980980447
17,28,18.018399145625693
17,27,13.485523454940475
11,37,12.97445938418137
4,22,5.79227553580161
2,5,2.7665464737667436
12,28,13.59670628488082
46,24,28.29064450403803
8,82,12.02114784662381
18,18,12.736788654937264
22,33,21.012419718221818
9,23,13.170163000172062
12,25,12.434151432884756
10,35,14.845382997105185
8,18,8.052324338771344
7,28,9.692269315752664
5,20,10.76838550382516
18,42,14.539386775597894
45,20,29.539717961969686
7,2,5.5046619245729
10,37,14.040257124559316
10,18,10.230380988344287
24,26,16.43722703692639
3,21,7.363517222867979
5,26,13.435709753982152
5,12,7.8850524715412496
15,21,13.401827179258133
10,35,11.682536349757763
33,24,12.829674425547108
18,26,18.766418828242287
18,18,13.954412045652306
4,15,4.030206652286976
12,24,14.394464836053043
5,21,6.786060328144852
14,19,10.845046608856356
15,32,15.05293984918383
7,26,10.113293854525848
13,27,24.107911884411884
6,19,8.297875144482738
7,58,13.623573179750721
14,24,14.491825769942553
15,24,13.714012290884233
3,14,6.650074291234156
20,32,20.295784905504615
9,21,29.20881829802283
3,12,4.3735877398413825
3,24,10.279215025416807
24,17,15.893186871986416
14,25,11.755717143771774
11,24,11.350432948596309
6,26,11.343795871525106
5,14,8.388479576671896
11,29,14.065696402311353
10,23,10.486006674276878
23,25,16.165333176667655
41,34,27.17056780631164
13,18,10.454663199777237
46,42,34.21370544719136
7,24,7.956147478142616
22,22,18.012253486220217
3,11,4.706417429907768
15,40,13.068595721139827
5,19,7.975980934216146
17,35,14.688163469261287
20,25,15.285585337759668
15,22,12.326111859815684
9,19,10.57574565827732
7,22,10.971471129772073
46,21,31.789370247886044
6,21,10.453031571697306
12,24,9.294739303679679
4,9,8.783481558913092
11,24,6.906634279924013
5,20,4.910091930713886
36,22,18.93271333204655
14,32,13.980463029396933
10,29,11.863650337056697
6,25,7.447418107748619
10,23,11.864855863397922
6,8,5.128887280138949
3,22,5.754813267443019
19,20,18.451345793095793
34,31,24.431311733091583
22,22,16.569625476056796
5,31,11.170825431282385
9,21,10.26319742129699
20,29,22.102915618861246
1,17,3.3860976874914126
5,17,9.113892575944652
12,25,11.768445733255287
11,20,11.369334093936427
5,16,5.209702571860691
9,32,11.374499446266121
4,16,5.70253963534003
23,23,13.664164588904864
5,18,6.6759355316025095
14,21,13.722629082195269
8,26,10.106909125138538
16,22,12.901236968142591
6,18,6.32561253748975
7,15,5.5402609518252675
1,8,8.48761698573141
8,20,11.683043631664948
7,23,11.156656629564354
2,15,3.382219564258169
5,11,4.2680974022262514
30,20,18.479378049346725
5,32,8.623941900116892
5,28,12.54288383140068
10,28,11.35775494920083
11,21,10.065862985117546
12,33,15.619380553177574
6,19,9.704397010863266
5,19,8.336401355434244
2,10,4.356859770336065
7,17,8.99700929130014
5,17,5.580312370784924
23,21,23.02062213390245
10,30,10.59478503845091
5,23,13.845776497136788
4,16,5.295188175076891
9,19,12.224881970088802
7,16,8.856215109657594
11,28,10.724325251152502
6,24,6.855903522195729
6,20,7.495618547141772
29,23,15.262214782521395
11,19,11.138262298760507
18,31,18.20072999927463
12,21,11.399854134644551
8,19,6.045331276458431
7,40,7.8213247534712025
8,35,11.502816332723347
16,28,18.844035442629703
7,27,10.792126839838351
5,13,10.777898554748342
11,47,8.99165949654301
8,50,11.792342598913633
24,27,14.310458279348984
2,2,3.481903951337655
18,26,15.799395208776387
7,17,9.36400095769596
35,28,23.595076743742716
13,17,13.805973649594582
38,25,27.319618129523704
9,24,14.703605885937359
31,27,20.524728633007655
10,23,12.9457113154648
3,8,4.649347135396999
6,20,11.213736920176197
5,21,8.374108083204456
13,36,13.750102049319343
5,20,12.473692508607963
13,28,12.24413200737664
9,28,8.365934357549635
15,26,14.949447845701528
8,25,11.208669180950483
15,29,13.537207505474314
10,26,11.037178699129145
6,10,7.273492605588163
8,13,5.384100855755053
5,20,11.037872572334608
7,26,12.427068342651749
19,26,13.958770140258128
13,28,14.504323131936074
15,30,17.56897082752559
9,26,8.9914884953548
9,25,13.172392830746489
17,23,11.93284973859604
10,13,6.633772707426873
1,21,3.8947617543605655
2,15,5.835419623266141
1,11,2.79835064935065
7,22,8.45359240842357
16,12,15.879848305013097
6,24,11.831402845205504
10,32,10.287359866268972
14,27,13.536341950547843
21,30,14.30211407817156
7,14,5.801824813879166
25,30,15.910830505207386
1,7,4.351363614859564
7,22,10.642895269019505
7,31,9.382949210847388
26,27,23.531410635951847
11,24,10.81807488831828
4,5,4.019750171216755
6,13,12.070654797404544
10,24,12.455113192399363
3,4,4.2913515830926245
13,36,18.615158737414834
11,13,9.591408585055643
7,20,16.790796931167787
20,47,18.251295001297258
8,22,11.736358172269288
15,28,16.20783526470053
15,29,13.627383010830018
10,26,10.60009562879771
2,14,3.7142189348042107
12,35,15.671462703047823
13,32,12.381549878475663
5,22,9.629322021239656
6,18,5.985084793554766
6,20,9.396624611128107
5,14,10.200622665756061
14,30,15.273562016351548
1,17,4.359017564519515
8,19,11.584461951304379
13,19,14.441838948555285
3,14,5.137964426094373
31,53,24.17761594695518
45,31,30.180163381182584
12,46,12.125241746348888
10,34,11.802532594208273
14,28,12.31182506947717
17,17,15.561263193725038
8,31,11.171860880146724
14,39,13.36942912146827
7,30,13.828458449601824
12,15,16.541310218937483
8,22,9.538375701535095
6,22,16.282111252667463
1,12,3.007258570911736
15,19,10.070207938360825
11,23,10.499402281797446
15,24,18.14689705131184
13,37,12.124952919841611
15,37,15.342996626581648
15,22,12.892437683033563
8,24,13.856637890519867
16,46,11.692015903413422
16,18,14.935222186673863
19,22,9.88496007724677
34,19,18.4446024933639
1,9,2.4878941867420146
12,27,12.319597335405687
13,30,11.406950177737865
14,22,15.363424247334867
5,28,9.414623582763266
22,22,13.802318126827558
7,19,8.156412985477814
55,25,12.695038771000089
4,17,5.095055986074147
10,21,11.709699076203112
12,12,7.265455639548998
14,21,14.722947857703593
13,31,13.207795450841617
13,21,14.690348199204136
14,33,12.580114396611421
3,11,3.745467977410544
47,33,30.00427868207438
7,29,9.047769241847986
10,19,8.63172937709665
18,38,18.57998833429024
16,21,12.478058633405947
8,35,11.326131260305944
11,31,11.924999446424966
46,25,13.528920516742026
7,19,5.366107520639627
8,22,8.97682406675678
10,21,10.868949451911032
9,24,10.957327297277628
4,23,9.25520418892453
4,13,6.690293391087088
6,50,9.146453189552531
10,25,12.48257201418243
15,50,14.549872570385627
6,10,6.461831075466848
6,19,8.150552585360579
30,22,13.263249115947362
11,25,13.847977762896488
7,21,11.471482151796954
7,27,9.69498087219739
11,25,13.920911342051948
11,19,12.247317577127841
23,45,18.288122217991244
35,25,21.539222550288784
24,24,19.755002188597217
35,38,26.885688535085798
11,32,10.743623649517147
13,23,9.143194497830994
12,41,16.477822188004243
13,24,18.18636778109163
13,13,7.21343746237173
5,11,5.082379495678713
11,29,12.639612572251385
14,18,14.78792473959527
13,42,12.339950406426917
8,29,13.100428739097817
21,22,14.249928876601237
9,22,10.843094969073496
11,26,11.43674303733001
7,20,10.073784456595188
26,25,22.34612333934945
25,27,18.861942419936916
21,32,12.805043380034636
8,16,11.244807195797996
4,16,10.045667811412654
3,28,7.906825899024098
20,21,11.884287098907937
8,24,13.156242738876868
12,27,12.79934229958507
9,17,10.106512330037651
42,26,27.954635095603912
5,16,10.329973534029646
2,10,6.091898433438614
7,10,5.497637324956892
10,22,14.190785225034404
5,19,6.823646600620226
43,26,31.481653716071097
35,21,17.862598855202574
11,23,13.414742567008757
11,10,9.78930989805499
11,17,11.800597619110071
22,30,19.356176865186054
5,15,8.135314206824008
12,13,10.366626169799128
26,32,23.223616509187224
25,26,14.961395250053307
29,26,19.2915982794534
20,19,14.5556710231389
20,12,12.815935362017717
8,28,13.693967599908317
4,23,7.547756182604546
9,24,11.969092805205753
3,14,3.5095445888667918
16,32,13.450428121631479
2,12,12.184892735818325
6,32,11.653080193857615
13,23,14.091020882608772
7,19,6.925367067442185
9,17,10.679458544572935
7,16,11.131882937611238
18,30,16.346648176750495
7,24,11.01088006065006
11,19,10.686140113140745
17,25,19.262868800970576
10,29,12.902714310833808
21,54,14.197249674839888
19,22,14.135346442890295
18,21,14.241064659940259
7,12,6.042411014120623
20,24,14.459968627698766
13,26,13.270491739209579
3,19,7.0360982928297915
14,31,14.227861913655389
7,14,5.568578239129023
6,28,7.7081378657028585
5,13,4.864082019469747
8,52,15.417921838924682
3,5,3.8345396614742486
9,21,12.841542663417513
7,26,10.470120521697538
13,25,12.483676694388016
8,27,7.814899648302095
5,25,11.696950745993709
13,19,9.744465895808014
3,13,6.490281615129166
26,29,23.87996530390132
11,31,11.242943634152025
15,19,13.435233171300245
11,31,10.19109620537371
20,25,13.096871017960048
4,38,5.580679295143499
6,23,12.332457579269512
8,24,8.961448486132126
29,24,27.016666666666666
12,21,10.901796903303218
33,39,26.2734609807421
2,15,15.235268907563027
11,27,11.481741046676461
5,16,8.240041466173038
7,20,9.707362331442638
7,15,9.161932384249754
11,35,16.45540188116663
22,38,18.11377493601399
23,26,14.735488282073462
14,19,22.941703073492004
12,28,11.712510031669943
47,39,36.29253604914456
12,22,12.655052804845793
14,23,21.287905597777456
1,9,3.8483473972920432
12,26,5.774612444392735
7,20,6.992296838076863
12,32,13.328401271091373
6,18,5.549504096840348
5,12,4.757095933140113
12,19,11.647564927872507
5,21,7.048308038590956
9,17,9.693092694827705
8,32,12.272706602366167
10,45,14.740705321697314
25,42,24.912611228171603
6,20,9.397397540338275
5,22,7.249008685096175
17,53,14.37615028557898
43,26,16.492013128455877
14,18,15.223265262162267
10,16,4.530048365186438
7,13,7.334995116131161
20,22,15.056177774818645
10,12,11.252206010346708
3,37,9.167473997369571
10,20,10.793393005882162
10,29,17.84706797289681
2,12,3.694126861694979
16,23,12.835790933658522
1,11,5.4924532710782525
6,32,16.791007635542044
15,32,16.50355018734739
16,33,15.25935439199563
1,11,3.4149323415889996
9,26,11.885734138054653
20,25,9.73502481347787
10,21,10.064291701563643
4,12,5.351979121715081
17,21,16.23350418728519
14,23,10.064015633940462
13,39,12.65610533414603
12,27,9.87548696508185
6,22,10.448814638596309
6,37,9.841208798729866
4,10,5.678353431194297
10,20,13.593594418532525
23,25,16.352222403429902
6,9,8.261960697290336
8,14,6.7160355039925825
6,15,10.447700493793278
3,17,5.241231189181354
12,30,15.523617905200235
3,14,4.364016644883452
17,38,14.957903538299954
44,23,22.122733429955098
5,18,9.635068695898553
11,32,14.17431770723207
6,11,5.17260523358573
17,53,13.373381139059834
7,17,10.257587944654267
23,24,13.793048997722835
1,17,4.560015919335241
10,13,10.803748522402511
12,20,10.277984978936347
30,29,24.367374055375606
18,32,8.545939207364569
4,16,5.91242901952577
9,26,12.100513185094657
24,38,19.96773558410536
8,45,14.471096876581468
16,20,13.6106365952758
9,21,10.701996554090604
10,16,7.260523053610452
10,25,13.537030000846787
2,11,5.225679904691961
9,16,10.148201814982556
4,18,4.3403408039336595
10,13,11.498946133741645
8,28,10.324382084635944
5,9,10.202525109491635
8,28,11.350015293997878
6,29,10.789588756308671
9,16,7.38953900164198
38,31,27.065323628900398
15,28,13.93787854411078
6,23,9.096571428571428
14,20,12.834968022375483
11,21,10.739342693075224
15,27,12.278746034255446
11,20,12.861245050965717
13,23,11.091460240411049
1,13,3.2699571458429175
16,29,11.864320398251136
1,11,2.735599577995318
7,24,9.282081306659014
8,20,10.675415569148722
14,32,13.410475546723283
9,20,8.825210257433337
21,27,18.560010912698417
40,25,34.73432846419152
19,29,23.2692390286005
16,26,12.038661212257256
21,13,13.037220223253373
4,16,9.83862630840809
9,29,9.063024682234866
6,15,7.685110056487552
11,31,14.680979355736243
8,22,14.158889222507154
17,27,16.648035512423597
4,19,6.439968199880308
12,33,13.459810062365062
13,27,12.715349490327752
12,19,9.463035507332528
33,27,15.49102751026886
15,8,10.9872904346892
5,23,10.619852959457216
22,34,22.171705070875806
15,32,13.445737009629699
2,11,4.461488300461258
10,17,9.083227671507577
5,26,9.793041833693286
3,13,4.318893389058317
17,31,16.80005252952978
8,21,13.07574615175157
27,29,23.65728443257833
7,31,9.293804064357683
13,41,17.383407772273372
12,21,10.990452823654886
6,15,5.64154730711759
11,25,14.002820322270324
9,17,7.975951161255612
11,19,10.433269793468577
22,30,13.900930370941346
7,19,7.463152872015549
9,23,14.966024601473611
8,25,11.951348728367032
31,33,23.729294481631864
3,23,4.602560214679787
4,11,5.197858940893327
8,22,10.629699702639646
12,24,14.43869043721586
8,14,8.2937953397972
29,24,15.692043232428425
4,5,7.14483196354293
7,24,11.322447365943075
13,27,13.463956509268622
13,30,9.725631128998398
3,17,5.230838580832332
32,24,18.818133385472557
10,16,10.916361586030535
4,12,4.562051966264095
6,22,10.965897032551588
18,58,17.087521753885426
14,23,13.660729094573249
16,29,16.349688484921383
13,20,14.494187733581004
6,19,7.193901461346233
17,22,20.7773713743454
5,20,4.8424619339784805
2,26,3.2276668399940065
18,28,16.72178295068117
2,18,7.537480573511798
8,28,10.629211229349629
2,3,3.9528958133193766
44,20,23.99018426296714
5,18,4.9662444682850015
18,25,12.927895048933733
2,23,3.547152665886959
31,30,19.165155982297016
8,17,13.368655004062678
6,18,5.695934523561625
8,32,11.686693360211448
11,21,11.84680894184598
8,25,9.280607389492099
33,37,22.596557933290732
34,22,24.280045638941957
19,25,15.822134321466837
36,32,24.618462253443145
5,9,9.317409215010171
11,23,13.750451001676042
5,25,5.305614299168939
15,26,12.199185867229145
6,19,10.679489861983583
17,29,15.91795937255687
10,35,11.61774516783506
17,27,12.477144255801534
7,25,10.25133733925326
2,22,3.885431206463247
9,22,10.97228144619452
16,25,12.085891710881711
8,28,10.759957129425839
9,28,12.163081178719215
10,26,14.363107404730563
9,23,7.240835821434298
6,13,8.125059870509386
27,31,19.691214059701707
2,23,9.811614573833204
13,22,13.062497764483696
21,26,18.88497803823664
25,24,19.607982630180025
7,6,4.965003064879905
7,19,8.94689841139346
4,23,7.5493911012444395
5,19,8.394495411838081
13,26,12.454953839611285
6,19,9.221209590770764
6,28,8.888743683425755
44,31,30.106424557630234
9,24,8.725665235314448
9,26,10.454293590762179
8,19,11.31021883529972
13,29,13.155023979050068
10,22,10.342365672479804
13,25,9.954388282466772
13,32,14.445031479961896
24,38,17.064613675240217
18,25,12.928228080205367
15,33,15.021844985832487
11,21,13.689522598050507
44,37,28.864
14,27,17.493614390205668
16,29,13.441455801687125
13,28,13.631191274678608
27,18,20.358907509157508
16,26,12.954547493820455
11,21,12.133652269505971
10,13,6.975947493334428
45,32,34.180722789884136
13,26,13.999992568791718
26,32,17.817528045326597
15,31,18.25055391669896
7,28,13.67913232483812
13,28,11.608240645873536
12,21,12.09831244982046
12,17,11.039679738562093
28,21,17.394346206892674
15,24,12.114170883138943
18,31,13.689098071986756
8,22,12.48091099409872
9,23,10.2307985665039
4,17,8.909935850726937
10,23,10.268638680598949
39,25,23.87238947706294
2,12,4.454059694512074
2,12,3.827250432956626
34,29,24.442946327014894
4,16,10.367144074770245
23,29,13.302366596783875
18,40,16.948332654070324
22,31,18.587371670184535
10,30,10.502609660672551
9,12,11.322040243821741
7,25,10.147152834314834
4,17,8.998123385523785
5,28,10.623931579583088
11,21,12.583707063526802
23,38,19.56760874623275
14,27,10.792734986235637
3,29,9.892714040288107
6,17,9.614412004983942
19,28,13.975749387040828
8,26,9.24355521871497
3,14,4.674514002901973
3,5,3.9831309338896967
9,18,9.762327598655078
17,25,14.952241618588351
15,32,14.865732011637498
11,26,12.085918373414588
9,32,13.329990902753257
20,21,9.643965742549275
3,14,4.066511183159076
10,31,9.345397066590305
7,21,9.284799494541291
13,20,14.104695977707454
21,33,13.237393644127433
5,10,4.678519016972358
6,16,9.710239781547337
19,32,14.64706942423238
17,24,13.344152322985336
27,26,20.73396281734379
22,24,14.325262657565997
10,18,11.678268637094742
10,19,9.968738671430547
2,19,7.682010967559114
5,11,8.185610165506358
4,12,6.966680965615179
7,13,6.447240929272587
8,41,9.10868407516668
1,12,5.5975764650330655
4,8,3.4694596581206776
6,12,6.316666595544681
15,25,14.489715063565946
7,28,9.769461143428572
9,20,9.929303319393904
3,20,6.734373814502682
21,22,14.566620683637929
21,26,16.528317665077214
21,25,14.995728229151513
6,24,9.32298106899443
9,23,12.751517392952856
4,18,3.735689238512575
2,2,4.915252062813259
8,27,13.904058178070159
17,20,14.787370222148843
6,31,9.919369479856599
7,15,6.625069109017524
1,7,1.8766443490700604
3,14,6.568594910364255
2,19,13.629066666666667
15,25,16.237279287516603
7,19,10.8409426869607
6,25,10.032271352286124
5,12,5.471418806635317
11,29,14.298235383909008
19,37,14.48646853152374
17,8,11.421221199988466
8,56,14.367474808355373
10,47,10.194992051989159
3,10,5.293578473560333
12,20,10.995241902421553
23,25,14.140686025634578
19,27,15.051250398025982
21,11,16.344616059757236
11,31,13.031142337396638
12,28,14.332079100753075
9,12,7.8837804741194395
38,29,23.24465936979984
44,28,34.16025281903211
8,27,11.799306424781962
12,19,15.399632247410391
22,23,16.266034318719285
8,20,9.65784026557547
20,31,12.41254911596268
7,31,10.891118831166317
42,18,27.18431253449882
2,20,4.347069890003995
6,15,10.84854115955457
21,29,17.129839961093687
1,7,2.538347584988908
1,14,3.381864034233861
12,21,11.21848414334622
1,5,3.0473592961075595
5,18,9.381300843373657
27,33,19.94412499787885
14,31,16.3908687440818
3,16,4.055892183803736
27,37,24.225046960193236
11,23,11.769485949843839
15,28,15.104280734632184
11,24,8.924024236220713
7,27,11.253906502327645
6,17,8.478552800514299
8,28,10.835273661309568
7,20,11.951788439830093
6,24,11.006099343822816
25,25,16.53674029258478
9,21,12.971157204033943
14,30,12.534530631933732
11,27,11.492190985982688
2,22,2.6835472575000745
11,17,7.390838087935282
7,20,13.477806515704936
5,13,5.771831159661121
11,32,12.887629968806152
16,42,12.756187965458956
16,21,16.327925741034797
4,7,7.196162164919429
24,89,17.1507900470422
15,42,10.601781461731015
3,9,4.688809321302862
10,24,9.616051566563055
12,25,11.984945100307453
22,46,21.542810019975928
10,29,10.901798569642779
9,20,13.631458610813022
9,28,12.2607752974839
8,16,9.961723713960616
6,20,8.07649171912165
